,text,title,language
7304,"Volksgezondheid heeft aan de ziekenhuizen laten weten dat ze weer bezoekers mogen toelaten. Elk ziekenhuis moet dit zelf organiseren, en wellicht zal het niet op elke afdelingen of in elk ziekenhuis kunnen. ""In het Sint-Andriesziekenhuis in Tielt zullen we zeker wel bezoek organiseren"", zegt directeur Peter Lauwyck vanmorgen in Start Je Dag op Radio 2 West-Vlaanderen.\n\nDe crisiscel in het ziekenhuis zal nu nagaan hoe dat bezoek moet verlopen. ""Behalve de klassieke maatregelen zoals handen ontsmetten, mondmaskers en anderhalve meter afstand, moeten we ook bekijken hoe we het bezoek kunnen spreiden en begeleiden. Er zal daarvoor personeel nodig zijn en mogelijk aanpassing van de bezoekuren"", aldus Peter Lauwyck.\n\nIn het O.L.V. van Lourdes Ziekenhuis in Waregem zijn de plannen al concreter: ""Wij zullen bezoek toelaten eenmaal per week, en door één persoon. Enkel voor patienten die ten minste zeven dagen in het ziekenhuis verblijven"", zegt directeur Noël Cirkens. ""We beseffen ook wel hoe belangrijk bezoek is voor onze patienten, maar we willen uiterst voorzichtig blijven.""\n\n",Ziekenhuizen mogen binnenkort weer bezoek toelaten,nl
7305,"Ongewenst bezoek afgelopen zondag in natuurreservaat Rosdel in Hoegaarden. Twee quads reden er rond, en dat was niet de eerste keer zegt Hugo Abts van Natuurpunt Velpe-Mene. “We hebben drie mooie wandelpaden in het reservaat, maar die zijn uiteraard alleen voor wandelaars. De quads hebben er niet alleen de broedende vogels gestoord, maar ook zeldzame orchydeeën platgereden. Dat kan natuurlijk niet.” Het park telt een grote populatie van de Geelgors, een vogel die in de rest van Vlaanderen zo goed als uitgestorven is. “De Geelgors is een grondbroeder, dat betekent dat hij laag tegen de grond zijn nest maakt. Als dat verstoord wordt door een quad, maar evengoed een drone, dan verlaten ze hun nest en laten ze de eieren liggen, dat is een ramp.”",Quads schrikken dieren en planten op in natuurreservaat Hoegaarden,nl
7306,"Voor de maand juni is het ook nog koffiedik kijken. ""Op dit moment zijn we nog gesloten, maar het zou kunnen dat begin juni hotels weer open kunnen gaan, maar dat weten we nu nog niet. Als wij daar bij zijn, komen we in een rare situtatie, want dan zijn we open, maar de groepen hebben nog geen toestemming om te komen. En ik heb veel Nederlandse groepen maar, die mogen de grens nog niet over.""","Uitbaters jeugdhemen over mogelijke beslissing zomerkampen: ""Ook als we open mogen, kan het zijn dat we geen groepen mogen ontvangen""",nl
7307,"“We hebben nu een aantal dezelfde regels als grootwarenhuizen”, gaat Meyers verder. “Zo moet je verplicht een mandje nemen, en als er geen mandjes meer zijn dan moet je wachten. Het is ook belangrijk om niet langer dan 30 minuten rond te lopen in de bib. We raden onze mensen dan ook aan om een boodschappenlijstje mee te nemen waarop staat welke boeken ze graag willen lezen. En wie een boek aanraakt, moet het ook meenemen.”","Bib van Berlare opent maandag: “Het boek dat je aanraakt, moet je mee naar huis nemen”",nl
7308,"Vlaanderen telt zo'n 6 grote watermaatschappijen (De Watergroep, Farys, Pidpa, IWVA, Water-link, AGSO Knokke-Heist) maar volgens Bonte zijn er dat 5 te veel. ""Achter de schermen is er al langer een discussie bezig tussen de verschillende waterproductiebedrijven om bij dreigend watertekort solidair te zijn met elkaar. Er is ook een discussie bezig over wie het water moet verdelen en wie het moet opvangen en zuiveren. Maar de frustratie blijft dat er vandaag nog te veel grote en kleine intercommunales zijn hiervoor, wat niet alleen leidt tot bestuurlijke moeilijkheden. Maar het is gewoon ook vreemd dat dit op deze manier verloopt met een schaars goed zoals water. Ik denk dat we in Vlaanderen moeten gaan naar één watermaatschappij.""",Burgemeester Vilvoorde pleit voor één Vlaamse watermaatschappij,nl
7309,"De 29-jarige Delon Pearson op nieuwswebsites Daily Post en BoredPanda: ""Ik kon het eerst niet geloven. Onze hond was al een jaar verdwenen. Hoe hard we ook gezocht hadden net na haar verdwijning, we hadden de hoop opgegeven haar nog terug te vinden. Daarom dachten we dat het een goed idee zou zijn om naar een nieuw huisdier te zoeken. Meer was het niet. Toen ik dan op het internet ging zoeken of een dierenasiel een hond van hetzelfde ras had, was een van de eerste resultaten een foto van Missy.""\n\n""Ik was als van de hand Gods geslagen. Ik kon maar niet geloven dat we haar op deze manier dan toch gevonden hadden. Ik bekeek de foto, vergrootte hem, bekeek de foto opnieuw. Nee, dit was Missy!""",Brit zoekt nieuwe hond en vindt... eigen hond,nl
7310,"De grutto is één van de vogelsoorten die zich bijzonder thuis voelen in Vlaanderen, maar ook de kluut en de tureluur. Ze broeden op eilandjes in drassige weiden. Ze voeden zich met het eetbaars dat ze vinden in laag water en modder. Maar de aanhoudende droogte zorgt er voor dat ondergelopen weiden, hun uitverkoren broedplaats, steeds zeldzamer worden.\n\nIn Klemskerke en Oudenburg zijn er natuurgebieden met zulke landschappen maar voor het eerst dit jaar staan die droog. Daarom heeft Natuur en Bos water opgepompt om die verdroogde gebieden te bevloeien. Dat is nooit eerder gebeurd.\n\n\n\nDe ingreep is nodig om het broedseizoen te doen slagen. Zonder modder kunnen ze hun jongen niet groot brengen, zegt boswachter Jeremy Demey: ""In die modder zitten wormen en kevers die de ouders nodig hebben om hun kuikens te voederen. Ze moeten dat doen tot hun jongen klaar zijn om te vliegen. Daarna kunnen ze het nest verlaten en zelf op zoek gaan naar voedsel in de buurt. Maar die eerste 2-3 weken moeten ze in het nest overleven. En omdat hun nesten droog stonden, hebben we die bevloeid.""\n\n",Broedplaatsen in polders dreigen te verdrogen,nl
7311,Ook dat nog Brit zoekt nieuwe hond en vindt… eigen hond,Het weer,nl
7312,"U heeft hem de afgelopen dagen zeker al een keer zien passeren op uw computerscherm? Of misschien bent u al een van zijn ruim één miljoen volgers op Instagram? Of behoort u tot zijn bijna 400.000 volgers op de video-app TikTok? Het is dan ook volop pret als deze, met enige zin voor overdrijving, 'topchef' zijn kookkunsten met de wereld deelt. ""Chef Kobe"" is nog maar 1 jaar oud, maar zijn guitigheid aan de keukentafel, met potten en pannen in het vizier, werken duidelijk verslavend. In ieder geval rijgt hij, met de hulp van zijn moeder, de baksels aan elkaar.","1-jarige peuter scoort in de keuken: ""Je ziet gewoon hoe blij hij is!""",nl
7313,"Volgens Europol is de opmerkelijkste criminaliteit in deze tijd evenwel het online kindermisbruik. Daar zijn ontzettend veel meer gevallen van. ""Sommige lidstaten melden tot 2 keer meer online kindermisbruik, andere tot 6 keer meer"", zegt De Bolle. Europol vraagt dan ook om alert te zijn. ""Preventie is zeer belangrijk, maar ook het melden van verdachte zaken. Het is belangrijk dat je de hulpdiensten verwittigt wanneer je geconfronteerd wordt met kindermisbruik via het internet, zodat die kunnen zoeken naar de daders.""\n\nEuropol ziet 2 gevolgen van de coronacrisis voor online kindermisbruik. ""Kindermisbruikers hebben genoeg tijd om op zoek te gaan naar materiaal om te downloaden. En anderzijds heb je kinderlokkers die gebruik maken van het feit dat veel kinderen alleen achter hun computer zitten. Zij proberen met hen in contact te komen en zelfs af te spreken"", zegt De Bolle. De rol van ouders is hier dan ook cruciaal. ""Wanneer je kind op de leeftijd is gekomen dat het alleen op het internet mag, is het belangrijk dat je ermee praat en wijst op de gevaren van het internet"", aldus De Bolle.","Van valse vaccins tot ""huisdesinfectie"" als smoes voor inbraak: criminelen in Europa maken gebruik van coronacrisis",nl
7314,"De goederenlijn Lanaken-Maastricht werd in 2011 geopend. Het ging toen om het opnieuw in dienst nemen van een stuk van de vroegere lijn 20, Hasselt-Maastricht. In juni 2011 vertrok een goederentrein met zand van Lanaken naar Roemenië. Daarna hebben nog maar enkele treinen op de lijn gereden.\n\nIn 2016 besliste Infrabel al om de sporen niet meer te onderhouden. Woordvoerder Frederik Petit: ""In 2016 is de beslissing genomen om de goederenlijn Lanaken-Maastricht niet langer te onderhouden, dat kwam omdat er al enige tijd geen goederentrafiek meer was. Er is daarna nog geprobeerd om de goederenlijn nieuw leven in te blazen, met verschillende actoren, maar dat bleek niet mogelijk te zijn."" Bovendien werd aan Nederlandse kant in 2018 beslist om de spoorlijn niet meer te laten aansluiten op het hoofdspoorwegnet.\n\nEr wordt nu bekeken of de lijn kan gebruikt worden voor het sneltramproject Hasselt-Maastricht. Infrabel zal dat met vervoersmaatschappij De Lijn bespreken.",Doek valt definitief over goederenspoorlijn tussen Lanaken en Maastricht,nl
7315,"“Er is altijd nood aan opvang, ook buiten de crisis”, gaat Coddens verder. “Maar het is nu nog moeilijker om opvang te vinden omdat vele mensen die dakloos zijn nu niet bij mensen thuis terecht kunnen omdat ze afstand moeten houden. Daarom willen wij nu zelf die extra plaatsen aanbieden.”\n\nDe stad kreeg tijdens de crisis de hulp van 3 hostels en een zorghotel om daklozen op te vangen. “Die zijn anders natuurlijk niet beschikbaar omdat ze gebruikt worden door toeristen. Nu zijn we wel geleidelijk aan de opvangplaatsen in de hostels aan het afbouwen en zijn we aan het bekijken hoe we op minder locaties meer mensen te slapen kunnen leggen. Op een veilige manier uiteraard”, verzekert Coddens.",Gent verlengt nachtopvang voor daklozen: “Tijdens deze crisis kunnen ze niet bij vrienden of familie slapen”,nl
7316,"Daarom roept de Plantentuin alle Belgen op om dit weekend alles wat kruipt, fladdert en groeit in je tuin of balkon, door te geven. ""Met #HOMEsafari lanceren we een eenvoudige manier om alles te registeren. Via een app op de smartphone kan je alles wat je ziet, doorsturen. Want hoe meer we kunnen identificeren, hoe beter. Hoe meer we weten, hoe meer aandacht we er kunnen aan besteden. Van heel veel soorten weten we niet hoeveel er van zijn in ons land, dus die waarnemingen zijn belangrijk. En planten hebben bijvoorbeeld ook geneeskundige krachten, wie weet vinden we nog planten die van ontzettend groot belang zijn voor onze medische wereld.""","Ga eens op safari in en rond je eigen kot: ""Red de biodiversiteit samen en nu""",nl
7317,"Het voorstel voor een nieuwe veiligheidswet ligt al bijna 20 jaar op tafel, maar werd nooit aangenomen door de grote tegenstand in Hongkong. Maar het Volkscongres wil die nu zonder overleg met Hongkong doorvoeren.\n\nDie wet zou separatisme of opruiende activiteiten strafbaar maken, met de bedoeling om geweld te voorkomen, zoals tijdens de miljoenenbetogingen vorig jaar in Hongkong, maar oppositiepolitici in Hongkong zien in de wet een poging om hen de mond te snoeren.\n\nDe nieuwe veiligheidswet zou Peking in staat stellen de wetgeving van de speciale bestuursregio Hongkong te omzeilen. Dat wordt beschouwd als een schending van het principe van ""één land, twee systemen"", waaronder Hongkong een eigen bestuur en een eigen minigrondwet heeft, hoewel het ook deel uitmaakt van de Volksrepubliek China.\n\n\n\nHet Chinese initiatief is mogelijk bedoeld om Hongkongse dissidenten te straffen en een einde te maken aan het prodemocratische protest in de stadstaat, maar kan de protestbeweging ook nieuw leven inblazen.",Chinees Volkscongres bespreekt nieuwe omstreden veiligheidswet Hongkong,nl
7318,"""Het treintje is een belevenis op zich"", zegt schepen van Economie, Diego Desmadryl (Open Ieper). ""En beleving wordt belangrijk om de coronacrisis te overleven, want we mogen geen massa-evenementen organiseren. De retrotrein zal elke zaterdag rijden. Als je aan de randparking staat, voert de trein je naar de binnenstad waar je kan winkelen.""\n\n""We zullen ervoor zorgen dat er elke week iets te beleven valt in Ieper. Zo ondersteunen we niet alleen de inwoners, maar ook de vele ondernemingen die afhankelijk zijn van het toerisme.""","Retrotrein brengt shoppers naar binnenstad van Ieper: ""Onze economie moet heropleven""",nl
7319,"Daarnaast noemde hij veiligheid en justitie als centrale thema's, en een ""liberaal en positief"" verhaal over integratie en migratie: ""Het sociaal systeem is te makkelijk toegankelijk"", vindt Lachaert. ""Wie dezelfde sociale rechten wil als mensen die daar jaren voor werken en betalen, moet meedoen en een inspanning leveren"", schreef hij op Facebook.\n\nNormen en waarden zoals de scheiding tussen kerk en staat, en de gelijkheid van man en vrouw, daarover wil hij ""geen enkel compromis maken voor religies die extreem zijn"".\n\n(lees verder onder de facebookpost)","Wie is Egbert Lachaert, de nieuwe voorzitter van Open VLD: ""Economisch verhaal moet opnieuw centraal""",nl
7320,"In april viel de activiteitsgraad in Limburg terug tot net boven de 50 procent en dat is het laagste van heel Vlaanderen. Dat betekent dat, in verhouding tot de totale werkgelegenheid die er was in Limburg in april, er het minste mensen ook echt aan het werk waren.\n\nOnze provincie krijgt meestal wel extra harde klappen als het slecht gaat met de economie, maar er spelen nog twee andere zaken mee, zegt Johann Leten van werkgeversorganisatie VOKA: ""De tweede verklaring is dat we veel arbeidsplaatsen gecreëerd hebben na de sluiting van Ford, maar dat zijn nieuwe plaatsen. En dikwijls gaan nieuwe arbeidsplaatsen als het moeilijk is, het eerst voor de bijl.""\n\nEr is volgens Leten ook nog een derde verklaring: ""De samenstelling, waar zijn de nieuwe arbeidsplaatsen gecreëerd? Dat was in de logistieke sector en in de interim. En interim is een belangrijke leverancier van arbeidskrachten in de industrie, en in de dienstenchequesector.""\n\nEn net in die laatste twee sectoren zijn de grootste klappen gevallen.",Activiteitsgraad Limburg in april hardst door corona getroffen: net boven 50 procent,nl
7321,"Op nieuwswebsite BoredPanda verduidelijkte AL zijn keuze voor Disney: ""Mijn meest recente bewerkingen zijn geïnspireerd door de COVID-19-pandemie. Ik heb nu wat meer tijd om ermee bezig te zijn, alsook meer motivatie en inspiratie, ten gevolge van de quarantainemaatregelen. Ik ben dan op zoek gegaan naar een manier om iets plezants te brengen en wat lichtpuntjes te vinden in de toestand waarin we ons allemaal bevinden. Ik vond het alvast een goed idee om de figuren van Disney hierbij te betrekken.""\n\n""Disney heeft altijd al een belangrijke rol gespeeld in mijn leven. Ik ben opgegroeid met de diverse tekenfilms op videocassettes. Dat ik nu zelf Disney in mijn werk kan integreren doet me veel plezier en blijft me herinneren aan mijn kindertijd.""\n\nWe selecteerden volgende 10 Disney-situaties in coronatijden:\n\n1.",Wat als ook de Disney-fantasiewereld met het coronavirus te maken krijgt?,nl
7322,"Onze vrijheid om te gaan en te staan waar we willen, is nu fors ingeperkt door buitengewone verbodsbepalingen. Je moet je verantwoorden over het essentieel karakter van een verplaatsing, naar zee of naar de kust is niet toegelaten. Je mag niet zien wie je wil wanneer je dat zou willen, je kring wordt nu van overheidswege beperkt. Ook aanraken is verboden, zelfs te dicht komen is sanctioneerbaar. Dat is wennen. Is het ook normaal in een rechtsstaat?\n\nDe vrijheidsbeperkingen zijn verantwoord door een dwingend motief van volksgezondheid: de vertraging van de verspreiding van een virus waarvoor we noch een vaccin noch een geneesmiddel hebben. Ze zijn tijdelijk van aard en dergelijke beperkingen moeten in een redelijke verhouding van evenredigheid staan tot een legitiem nagestreefd oogmerk.",Zijn inperkingen van onze vrijheden in coronatijden te willekeurig?,nl
